"Response.var","Rank","AICc","Del.AICc","Sigma.2","Log.likelihood","Covar","Covar.coefs","Covar.coef.SE"
"BV_Cyanobacteria","3",93.54,0.33,0.19,-38.81,"DOCmax_depth_m",-0.14,0.11
"BV_Cyanobacteria","3",93.54,0.33,0.19,-38.81,"perc_light_thermocline",-0.17,0.11
"BV_Cyanobacteria","4",93.62,0.41,0.25,-40.1,"ma1",-0.63,0.11
"BV_Cyanobacteria","4",93.62,0.41,0.25,-40.1,"SRPmax_depth_m",-0.09,0.11
"BV_Cyanobacteria","4",93.62,0.41,0.25,-40.1,"DINmax_depth_m",-0.27,0.14
"BV_Cyanobacteria","4",93.62,0.41,0.25,-40.1,"DOCmax_mgL",0.12,0.12
"BV_Cyanobacteria","4",93.62,0.41,0.25,-40.1,"perc_light_thermocline",-0.25,0.12
"BV_Cyanobacteria","5",94.03,0.82,0.26,-40.3,"ma1",-0.63,0.12
"BV_Cyanobacteria","5",94.03,0.82,0.26,-40.3,"SRPmax_ugL",0.05,0.12
"BV_Cyanobacteria","5",94.03,0.82,0.26,-40.3,"DINmax_depth_m",-0.25,0.14
"BV_Cyanobacteria","5",94.03,0.82,0.26,-40.3,"DOCmax_mgL",0.12,0.12
"BV_Cyanobacteria","5",94.03,0.82,0.26,-40.3,"perc_light_thermocline",-0.23,0.12
"BV_Cyanobacteria","6",94.32,1.11,0.21,-40.45,"ar1",-0.76,0.11
"BV_Cyanobacteria","6",94.32,1.11,0.21,-40.45,"SRPmax_depth_m",-0.21,0.1
"BV_Cyanobacteria","6",94.32,1.11,0.21,-40.45,"DINmax_depth_m",-0.29,0.14
"BV_Cyanobacteria","6",94.32,1.11,0.21,-40.45,"DOCmax_depth_m",-0.1,0.11
"BV_Cyanobacteria","6",94.32,1.11,0.21,-40.45,"perc_light_thermocline",-0.17,0.11
"BV_Cyanobacteria","7",94.47,1.26,0.18,-37.97,"ar1",-0.82,0.09
"BV_Cyanobacteria","7",94.47,1.26,0.18,-37.97,"Cmax_DIN_ugL",0,0.11
"BV_Cyanobacteria","7",94.47,1.26,0.18,-37.97,"SRPmax_depth_m",-0.25,0.1
"BV_Cyanobacteria","7",94.47,1.26,0.18,-37.97,"DINmax_depth_m",-0.29,0.14
"BV_Cyanobacteria","7",94.47,1.26,0.18,-37.97,"DOCmax_depth_m",-0.19,0.11
"BV_Cyanobacteria","7",94.47,1.26,0.18,-37.97,"Temp_C",-0.17,0.13
"BV_Cyanobacteria","7",94.47,1.26,0.18,-37.97,"perc_light_thermocline",-0.21,0.11
"BV_Cyanobacteria","8",94.69,1.47,0.24,-38.08,"ma1",-0.63,0.11
"BV_Cyanobacteria","8",94.69,1.47,0.24,-38.08,"EM",0.12,0.11
"BV_Cyanobacteria","8",94.69,1.47,0.24,-38.08,"Cmax_DIN_ugL",0.06,0.11
"BV_Cyanobacteria","8",94.69,1.47,0.24,-38.08,"SRPmax_depth_m",-0.07,0.11
"BV_Cyanobacteria","8",94.69,1.47,0.24,-38.08,"DINmax_depth_m",-0.25,0.13
"BV_Cyanobacteria","8",94.69,1.47,0.24,-38.08,"DOCmax_mgL",0.15,0.12
"BV_Cyanobacteria","8",94.69,1.47,0.24,-38.08,"perc_light_thermocline",-0.23,0.12
"BV_Cyanobacteria","9",94.78,1.56,0.2,-39.42,"ar1",-0.78,0.1
"BV_Cyanobacteria","9",94.78,1.56,0.2,-39.42,"HOx",-0.19,0.13
"BV_Cyanobacteria","9",94.78,1.56,0.2,-39.42,"SRPmax_depth_m",-0.22,0.1
"BV_Cyanobacteria","9",94.78,1.56,0.2,-39.42,"DINmax_depth_m",-0.31,0.13
"BV_Cyanobacteria","9",94.78,1.56,0.2,-39.42,"DOCmax_depth_m",-0.15,0.11
"BV_Cyanobacteria","9",94.78,1.56,0.2,-39.42,"perc_light_thermocline",-0.18,0.11
"BV_Cyanobacteria","10",94.84,1.63,0.2,-39.46,"ar1",-0.81,0.09
"BV_Cyanobacteria","10",94.84,1.63,0.2,-39.46,"Cmax_DIN_ugL",0.02,0.12
"BV_Cyanobacteria","10",94.84,1.63,0.2,-39.46,"SRPmax_depth_m",-0.19,0.1
"BV_Cyanobacteria","10",94.84,1.63,0.2,-39.46,"DINmax_depth_m",-0.26,0.14
"BV_Cyanobacteria","10",94.84,1.63,0.2,-39.46,"DOCmax_depth_m",-0.15,0.11
"BV_Cyanobacteria","10",94.84,1.63,0.2,-39.46,"Kd",0.1,0.09
"BV_Cyanobacteria","11",94.87,1.65,0.26,-39.47,"ma1",-0.65,0.12
"BV_Cyanobacteria","11",94.87,1.65,0.26,-39.47,"Cmax_DIN_ugL",0.09,0.12
"BV_Cyanobacteria","11",94.87,1.65,0.26,-39.47,"SRPmax_ugL",0.1,0.12
"BV_Cyanobacteria","11",94.87,1.65,0.26,-39.47,"DINmax_depth_m",-0.23,0.14
"BV_Cyanobacteria","11",94.87,1.65,0.26,-39.47,"DOCmax_depth_m",0.02,0.12
"BV_Cyanobacteria","11",94.87,1.65,0.26,-39.47,"perc_light_thermocline",-0.25,0.12
"BV_Cyanobacteria","12",94.88,1.67,0.2,-39.47,"ar1",-0.81,0.1
"BV_Cyanobacteria","12",94.88,1.67,0.2,-39.47,"SRPmax_depth_m",-0.25,0.1
"BV_Cyanobacteria","12",94.88,1.67,0.2,-39.47,"DINmax_depth_m",-0.27,0.14
"BV_Cyanobacteria","12",94.88,1.67,0.2,-39.47,"DOCmax_depth_m",-0.16,0.11
"BV_Cyanobacteria","12",94.88,1.67,0.2,-39.47,"Temp_C",-0.19,0.13
"BV_Cyanobacteria","12",94.88,1.67,0.2,-39.47,"perc_light_thermocline",-0.21,0.11
"BV_Cyanobacteria","13",94.98,1.76,0.27,-40.78,"ma1",-0.68,0.11
"BV_Cyanobacteria","13",94.98,1.76,0.27,-40.78,"Cmax_DIN_ugL",0.1,0.11
"BV_Cyanobacteria","13",94.98,1.76,0.27,-40.78,"SRPmax_ugL",0.08,0.12
"BV_Cyanobacteria","13",94.98,1.76,0.27,-40.78,"DOCmax_mgL",0.13,0.13
"BV_Cyanobacteria","13",94.98,1.76,0.27,-40.78,"perc_light_thermocline",-0.23,0.12
"BV_Cyanobacteria","14",94.99,1.78,0.21,-40.78,"ar1",-0.79,0.09
"BV_Cyanobacteria","14",94.99,1.78,0.21,-40.78,"SRPmax_depth_m",-0.18,0.1
"BV_Cyanobacteria","14",94.99,1.78,0.21,-40.78,"DINmax_depth_m",-0.25,0.14
"BV_Cyanobacteria","14",94.99,1.78,0.21,-40.78,"DOCmax_depth_m",-0.11,0.11
"BV_Cyanobacteria","14",94.99,1.78,0.21,-40.78,"Kd",0.12,0.09
"BV_Cyanobacteria","15",95.02,1.8,0.27,-40.8,"ma1",-0.65,0.11
"BV_Cyanobacteria","15",95.02,1.8,0.27,-40.8,"SRPmax_ugL",0.1,0.12
"BV_Cyanobacteria","15",95.02,1.8,0.27,-40.8,"DINmax_depth_m",-0.24,0.14
"BV_Cyanobacteria","15",95.02,1.8,0.27,-40.8,"DOCmax_depth_m",0.01,0.11
"BV_Cyanobacteria","15",95.02,1.8,0.27,-40.8,"perc_light_thermocline",-0.26,0.12
"BV_Cyanobacteria","16",95.11,1.9,0.24,-38.29,"ma1",-0.62,0.12
"BV_Cyanobacteria","16",95.11,1.9,0.24,-38.29,"EM",0.11,0.12
"BV_Cyanobacteria","16",95.11,1.9,0.24,-38.29,"Cmax_DIN_ugL",0.08,0.11
"BV_Cyanobacteria","16",95.11,1.9,0.24,-38.29,"SRPmax_ugL",0.02,0.12
"BV_Cyanobacteria","16",95.11,1.9,0.24,-38.29,"DINmax_depth_m",-0.23,0.13
"BV_Cyanobacteria","16",95.11,1.9,0.24,-38.29,"DOCmax_mgL",0.16,0.12
"BV_Cyanobacteria","16",95.11,1.9,0.24,-38.29,"perc_light_thermocline",-0.21,0.12
"BV_Cyanobacteria","17",95.13,1.92,0.25,-39.6,"ma1",-0.63,0.11
"BV_Cyanobacteria","17",95.13,1.92,0.25,-39.6,"EM",0.11,0.11
"BV_Cyanobacteria","17",95.13,1.92,0.25,-39.6,"SRPmax_depth_m",-0.09,0.11
"BV_Cyanobacteria","17",95.13,1.92,0.25,-39.6,"DINmax_depth_m",-0.25,0.13
"BV_Cyanobacteria","17",95.13,1.92,0.25,-39.6,"DOCmax_mgL",0.13,0.12
"BV_Cyanobacteria","17",95.13,1.92,0.25,-39.6,"perc_light_thermocline",-0.24,0.12
"rel_abund_Bacillaria","1",110.62,0,0.33,-43.35,"ar1",-0.48,0.17
"rel_abund_Bacillaria","1",110.62,0,0.33,-43.35,"intercept",-0.28,0.1
"rel_abund_Bacillaria","1",110.62,0,0.33,-43.35,"HOx",0.61,0.14
"rel_abund_Bacillaria","1",110.62,0,0.33,-43.35,"EM",-0.34,0.12
"rel_abund_Bacillaria","1",110.62,0,0.33,-43.35,"SRPmax_ugL",0.24,0.11
"rel_abund_Bacillaria","1",110.62,0,0.33,-43.35,"DOCmax_mgL",0.32,0.16
"rel_abund_Bacillaria","1",110.62,0,0.33,-43.35,"schmidt.stability",-0.36,0.14
"rel_abund_Bacillaria","1",110.62,0,0.33,-43.35,"Kd",0.52,0.14
"rel_abund_Bacillaria","1",110.62,0,0.33,-43.35,"perc_light_thermocline",0.52,0.18
"rel_abund_Bacillaria","2",110.63,0,0.42,-46.07,"HOx",0.32,0.17
"rel_abund_Bacillaria","2",110.63,0,0.42,-46.07,"EM",-0.38,0.14
"rel_abund_Bacillaria","2",110.63,0,0.42,-46.07,"Cmax_DIN_ugL",0.14,0.15
"rel_abund_Bacillaria","2",110.63,0,0.42,-46.07,"SRPmax_ugL",0.32,0.14
"rel_abund_Bacillaria","2",110.63,0,0.42,-46.07,"DOCmax_depth_m",0.26,0.14
"rel_abund_Bacillaria","2",110.63,0,0.42,-46.07,"Kd",0.47,0.16
"rel_abund_Bacillaria","2",110.63,0,0.42,-46.07,"perc_light_thermocline",0.38,0.17
"rel_abund_Bacillaria","3",111.39,0.76,0.45,-47.74,"EM",-0.32,0.14
"rel_abund_Bacillaria","3",111.39,0.76,0.45,-47.74,"Cmax_DIN_ugL",0.16,0.16
"rel_abund_Bacillaria","3",111.39,0.76,0.45,-47.74,"SRPmax_ugL",0.33,0.15
"rel_abund_Bacillaria","3",111.39,0.76,0.45,-47.74,"DOCmax_depth_m",0.31,0.15
"rel_abund_Bacillaria","3",111.39,0.76,0.45,-47.74,"Kd",0.46,0.17
"rel_abund_Bacillaria","3",111.39,0.76,0.45,-47.74,"perc_light_thermocline",0.32,0.17
"rel_abund_Bacillaria","4",111.45,0.83,0.34,-45.15,"ar1",-0.56,0.17
"rel_abund_Bacillaria","4",111.45,0.83,0.34,-45.15,"intercept",-0.3,0.1
"rel_abund_Bacillaria","4",111.45,0.83,0.34,-45.15,"HOx",0.47,0.13
"rel_abund_Bacillaria","4",111.45,0.83,0.34,-45.15,"EM",-0.39,0.11
"rel_abund_Bacillaria","4",111.45,0.83,0.34,-45.15,"SRPmax_ugL",0.22,0.11
"rel_abund_Bacillaria","4",111.45,0.83,0.34,-45.15,"DOCmax_depth_m",0.21,0.12
"rel_abund_Bacillaria","4",111.45,0.83,0.34,-45.15,"Kd",0.59,0.14
"rel_abund_Bacillaria","4",111.45,0.83,0.34,-45.15,"perc_light_thermocline",0.29,0.16
"rel_abund_Bacillaria","5",111.47,0.85,0.34,-46.49,"ar1",-0.62,0.15
"rel_abund_Bacillaria","5",111.47,0.85,0.34,-46.49,"intercept",-0.26,0.1
"rel_abund_Bacillaria","5",111.47,0.85,0.34,-46.49,"HOx",0.46,0.13
"rel_abund_Bacillaria","5",111.47,0.85,0.34,-46.49,"EM",-0.28,0.09
"rel_abund_Bacillaria","5",111.47,0.85,0.34,-46.49,"SRPmax_depth_m",-0.2,0.11
"rel_abund_Bacillaria","5",111.47,0.85,0.34,-46.49,"DOCmax_depth_m",0.21,0.12
"rel_abund_Bacillaria","5",111.47,0.85,0.34,-46.49,"Kd",0.41,0.11
"rel_abund_Bacillaria","6",111.51,0.88,0.42,-45.18,"HOx",0.34,0.17
"rel_abund_Bacillaria","6",111.51,0.88,0.42,-45.18,"EM",-0.38,0.14
"rel_abund_Bacillaria","6",111.51,0.88,0.42,-45.18,"Cmax_DIN_ugL",0.16,0.16
"rel_abund_Bacillaria","6",111.51,0.88,0.42,-45.18,"SRPmax_ugL",0.32,0.15
"rel_abund_Bacillaria","6",111.51,0.88,0.42,-45.18,"DINmax_depth_m",0.09,0.18
"rel_abund_Bacillaria","6",111.51,0.88,0.42,-45.18,"DOCmax_depth_m",0.26,0.15
"rel_abund_Bacillaria","6",111.51,0.88,0.42,-45.18,"Kd",0.47,0.16
"rel_abund_Bacillaria","6",111.51,0.88,0.42,-45.18,"perc_light_thermocline",0.4,0.17
"rel_abund_Bacillaria","7",111.57,0.94,0.31,-42.38,"ar1",-0.53,0.17
"rel_abund_Bacillaria","7",111.57,0.94,0.31,-42.38,"intercept",-0.28,0.1
"rel_abund_Bacillaria","7",111.57,0.94,0.31,-42.38,"HOx",0.56,0.14
"rel_abund_Bacillaria","7",111.57,0.94,0.31,-42.38,"EM",-0.3,0.11
"rel_abund_Bacillaria","7",111.57,0.94,0.31,-42.38,"SRPmax_ugL",0.23,0.11
"rel_abund_Bacillaria","7",111.57,0.94,0.31,-42.38,"DOCmax_depth_m",0.17,0.12
"rel_abund_Bacillaria","7",111.57,0.94,0.31,-42.38,"DOCmax_mgL",0.31,0.15
"rel_abund_Bacillaria","7",111.57,0.94,0.31,-42.38,"schmidt.stability",-0.3,0.14
"rel_abund_Bacillaria","7",111.57,0.94,0.31,-42.38,"Kd",0.53,0.13
"rel_abund_Bacillaria","7",111.57,0.94,0.31,-42.38,"perc_light_thermocline",0.53,0.18
"rel_abund_Bacillaria","8",111.78,1.16,0.32,-45.31,"ar1",-0.67,0.15
"rel_abund_Bacillaria","8",111.78,1.16,0.32,-45.31,"intercept",-0.31,0.12
"rel_abund_Bacillaria","8",111.78,1.16,0.32,-45.31,"HOx",0.5,0.14
"rel_abund_Bacillaria","8",111.78,1.16,0.32,-45.31,"EM",-0.29,0.09
"rel_abund_Bacillaria","8",111.78,1.16,0.32,-45.31,"Cmax_DIN_ugL",-0.17,0.17
"rel_abund_Bacillaria","8",111.78,1.16,0.32,-45.31,"SRPmax_depth_m",-0.21,0.11
"rel_abund_Bacillaria","8",111.78,1.16,0.32,-45.31,"DOCmax_depth_m",0.19,0.12
"rel_abund_Bacillaria","8",111.78,1.16,0.32,-45.31,"Kd",0.42,0.11
"rel_abund_Bacillaria","9",111.98,1.35,0.3,-44.02,"ar1",-0.73,0.13
"rel_abund_Bacillaria","9",111.98,1.35,0.3,-44.02,"intercept",-0.33,0.12
"rel_abund_Bacillaria","9",111.98,1.35,0.3,-44.02,"HOx",0.47,0.14
"rel_abund_Bacillaria","9",111.98,1.35,0.3,-44.02,"EM",-0.3,0.09
"rel_abund_Bacillaria","9",111.98,1.35,0.3,-44.02,"Cmax_DIN_ugL",-0.24,0.17
"rel_abund_Bacillaria","9",111.98,1.35,0.3,-44.02,"SRPmax_depth_m",-0.26,0.11
"rel_abund_Bacillaria","9",111.98,1.35,0.3,-44.02,"DINmax_depth_m",-0.2,0.17
"rel_abund_Bacillaria","9",111.98,1.35,0.3,-44.02,"DOCmax_depth_m",0.21,0.13
"rel_abund_Bacillaria","9",111.98,1.35,0.3,-44.02,"Kd",0.45,0.11
"rel_abund_Bacillaria","10",112.11,1.48,0.48,-49.35,"EM",-0.32,0.15
"rel_abund_Bacillaria","10",112.11,1.48,0.48,-49.35,"Cmax_DIN_ugL",0.12,0.17
"rel_abund_Bacillaria","10",112.11,1.48,0.48,-49.35,"SRPmax_ugL",0.28,0.15
"rel_abund_Bacillaria","10",112.11,1.48,0.48,-49.35,"DOCmax_depth_m",0.23,0.15
"rel_abund_Bacillaria","10",112.11,1.48,0.48,-49.35,"Kd",0.3,0.15
"rel_abund_Bacillaria","11",112.2,1.57,0.33,-42.7,"ar1",-0.49,0.19
"rel_abund_Bacillaria","11",112.2,1.57,0.33,-42.7,"intercept",-0.29,0.12
"rel_abund_Bacillaria","11",112.2,1.57,0.33,-42.7,"HOx",0.61,0.16
"rel_abund_Bacillaria","11",112.2,1.57,0.33,-42.7,"EM",-0.34,0.12
"rel_abund_Bacillaria","11",112.2,1.57,0.33,-42.7,"Cmax_DIN_ugL",-0.05,0.16
"rel_abund_Bacillaria","11",112.2,1.57,0.33,-42.7,"SRPmax_ugL",0.23,0.12
"rel_abund_Bacillaria","11",112.2,1.57,0.33,-42.7,"DOCmax_mgL",0.31,0.17
"rel_abund_Bacillaria","11",112.2,1.57,0.33,-42.7,"schmidt.stability",-0.34,0.15
"rel_abund_Bacillaria","11",112.2,1.57,0.33,-42.7,"Kd",0.52,0.14
"rel_abund_Bacillaria","11",112.2,1.57,0.33,-42.7,"perc_light_thermocline",0.51,0.19
"rel_abund_Bacillaria","12",112.23,1.6,0.36,-46.87,"ar1",-0.57,0.16
"rel_abund_Bacillaria","12",112.23,1.6,0.36,-46.87,"intercept",-0.28,0.1
"rel_abund_Bacillaria","12",112.23,1.6,0.36,-46.87,"HOx",0.4,0.13
"rel_abund_Bacillaria","12",112.23,1.6,0.36,-46.87,"EM",-0.36,0.11
"rel_abund_Bacillaria","12",112.23,1.6,0.36,-46.87,"SRPmax_ugL",0.17,0.11
"rel_abund_Bacillaria","12",112.23,1.6,0.36,-46.87,"DOCmax_depth_m",0.17,0.12
"rel_abund_Bacillaria","12",112.23,1.6,0.36,-46.87,"Kd",0.43,0.12
"rel_abund_Bacillaria","13",112.25,1.62,0.33,-45.54,"ar1",-0.65,0.15
"rel_abund_Bacillaria","13",112.25,1.62,0.33,-45.54,"intercept",-0.25,0.11
"rel_abund_Bacillaria","13",112.25,1.62,0.33,-45.54,"HOx",0.42,0.14
"rel_abund_Bacillaria","13",112.25,1.62,0.33,-45.54,"EM",-0.28,0.09
"rel_abund_Bacillaria","13",112.25,1.62,0.33,-45.54,"SRPmax_depth_m",-0.23,0.12
"rel_abund_Bacillaria","13",112.25,1.62,0.33,-45.54,"DINmax_depth_m",-0.15,0.18
"rel_abund_Bacillaria","13",112.25,1.62,0.33,-45.54,"DOCmax_depth_m",0.23,0.13
"rel_abund_Bacillaria","13",112.25,1.62,0.33,-45.54,"Kd",0.42,0.11
"rel_abund_Bacillaria","14",112.27,1.65,0.33,-42.74,"ar1",-0.48,0.17
"rel_abund_Bacillaria","14",112.27,1.65,0.33,-42.74,"intercept",-0.29,0.11
"rel_abund_Bacillaria","14",112.27,1.65,0.33,-42.74,"HOx",0.6,0.15
"rel_abund_Bacillaria","14",112.27,1.65,0.33,-42.74,"EM",-0.33,0.12
"rel_abund_Bacillaria","14",112.27,1.65,0.33,-42.74,"SRPmax_ugL",0.24,0.11
"rel_abund_Bacillaria","14",112.27,1.65,0.33,-42.74,"DINmax_depth_m",-0.02,0.17
"rel_abund_Bacillaria","14",112.27,1.65,0.33,-42.74,"DOCmax_mgL",0.33,0.16
"rel_abund_Bacillaria","14",112.27,1.65,0.33,-42.74,"schmidt.stability",-0.35,0.15
"rel_abund_Bacillaria","14",112.27,1.65,0.33,-42.74,"Kd",0.51,0.14
"rel_abund_Bacillaria","14",112.27,1.65,0.33,-42.74,"perc_light_thermocline",0.51,0.19
"rel_abund_Bacillaria","15",112.33,1.71,0.42,-45.59,"HOx",0.38,0.18
"rel_abund_Bacillaria","15",112.33,1.71,0.42,-45.59,"EM",-0.33,0.15
"rel_abund_Bacillaria","15",112.33,1.71,0.42,-45.59,"Cmax_DIN_ugL",0.15,0.15
"rel_abund_Bacillaria","15",112.33,1.71,0.42,-45.59,"SRPmax_ugL",0.29,0.15
"rel_abund_Bacillaria","15",112.33,1.71,0.42,-45.59,"DOCmax_depth_m",0.28,0.14
"rel_abund_Bacillaria","15",112.33,1.71,0.42,-45.59,"DOCmax_mgL",0.15,0.15
"rel_abund_Bacillaria","15",112.33,1.71,0.42,-45.59,"Kd",0.45,0.16
"rel_abund_Bacillaria","15",112.33,1.71,0.42,-45.59,"perc_light_thermocline",0.43,0.17
"rel_abund_Bacillaria","16",112.41,1.78,0.46,-46.96,"EM",-0.32,0.15
"rel_abund_Bacillaria","16",112.41,1.78,0.46,-46.96,"Cmax_DIN_ugL",0.17,0.17
"rel_abund_Bacillaria","16",112.41,1.78,0.46,-46.96,"SRPmax_ugL",0.33,0.15
"rel_abund_Bacillaria","16",112.41,1.78,0.46,-46.96,"DINmax_depth_m",0.04,0.18
"rel_abund_Bacillaria","16",112.41,1.78,0.46,-46.96,"DOCmax_depth_m",0.31,0.15
"rel_abund_Bacillaria","16",112.41,1.78,0.46,-46.96,"Kd",0.46,0.17
"rel_abund_Bacillaria","16",112.41,1.78,0.46,-46.96,"perc_light_thermocline",0.32,0.18
"rel_abund_Bacillaria","17",112.51,1.89,0.44,-47.01,"EM",-0.34,0.14
"rel_abund_Bacillaria","17",112.51,1.89,0.44,-47.01,"Cmax_DIN_ugL",0.17,0.16
"rel_abund_Bacillaria","17",112.51,1.89,0.44,-47.01,"SRPmax_ugL",0.35,0.15
"rel_abund_Bacillaria","17",112.51,1.89,0.44,-47.01,"DOCmax_depth_m",0.24,0.15
"rel_abund_Bacillaria","17",112.51,1.89,0.44,-47.01,"schmidt.stability",-0.21,0.17
"rel_abund_Bacillaria","17",112.51,1.89,0.44,-47.01,"Kd",0.51,0.17
"rel_abund_Bacillaria","17",112.51,1.89,0.44,-47.01,"perc_light_thermocline",0.42,0.19
"rel_abund_Bacillaria","18",112.57,1.94,0.42,-45.7,"HOx",0.28,0.17
"rel_abund_Bacillaria","18",112.57,1.94,0.42,-45.7,"EM",-0.39,0.14
"rel_abund_Bacillaria","18",112.57,1.94,0.42,-45.7,"Cmax_DIN_ugL",0.15,0.15
"rel_abund_Bacillaria","18",112.57,1.94,0.42,-45.7,"SRPmax_ugL",0.34,0.14
"rel_abund_Bacillaria","18",112.57,1.94,0.42,-45.7,"DOCmax_depth_m",0.22,0.15
"rel_abund_Bacillaria","18",112.57,1.94,0.42,-45.7,"schmidt.stability",-0.14,0.17
"rel_abund_Bacillaria","18",112.57,1.94,0.42,-45.7,"Kd",0.51,0.16
"rel_abund_Bacillaria","18",112.57,1.94,0.42,-45.7,"perc_light_thermocline",0.44,0.18
"rel_abund_Cryptophytes","1",87.62,0,0.11,-35.86,"ar1",0.68,0.11
"rel_abund_Cryptophytes","1",87.62,0,0.11,-35.86,"ma1",0.69,0.59
"rel_abund_Cryptophytes","1",87.62,0,0.11,-35.86,"SRPmax_depth_m",0.29,0.09
"rel_abund_Cryptophytes","1",87.62,0,0.11,-35.86,"DINmax_depth_m",0.25,0.11
"rel_abund_Cryptophytes","1",87.62,0,0.11,-35.86,"DOCmax_depth_m",0.26,0.09
"rel_abund_Cryptophytes","1",87.62,0,0.11,-35.86,"perc_light_thermocline",0.07,0.09
"rel_abund_Cryptophytes","2",88.26,0.64,0.11,-36.18,"ar1",0.69,0.11
"rel_abund_Cryptophytes","2",88.26,0.64,0.11,-36.18,"ma1",0.7,0.68
"rel_abund_Cryptophytes","2",88.26,0.64,0.11,-36.18,"SRPmax_depth_m",0.28,0.09
"rel_abund_Cryptophytes","2",88.26,0.64,0.11,-36.18,"DINmax_depth_m",0.27,0.11
"rel_abund_Cryptophytes","2",88.26,0.64,0.11,-36.18,"DOCmax_depth_m",0.26,0.09
"rel_abund_Cryptophytes","2",88.26,0.64,0.11,-36.18,"Kd",-0.01,0.11
"rel_abund_Cryptophytes","3",89.6,1.98,0.12,-35.56,"ar1",0.68,0.11
"rel_abund_Cryptophytes","3",89.6,1.98,0.12,-35.56,"ma1",0.65,0.5
"rel_abund_Cryptophytes","3",89.6,1.98,0.12,-35.56,"EM",0.09,0.12
"rel_abund_Cryptophytes","3",89.6,1.98,0.12,-35.56,"SRPmax_depth_m",0.28,0.09
"rel_abund_Cryptophytes","3",89.6,1.98,0.12,-35.56,"DINmax_depth_m",0.25,0.1
"rel_abund_Cryptophytes","3",89.6,1.98,0.12,-35.56,"DOCmax_depth_m",0.29,0.09
"rel_abund_Cryptophytes","3",89.6,1.98,0.12,-35.56,"perc_light_thermocline",0.07,0.09
"rel_abund_Cyanobacteria","1",93.1,0,0.19,-41.05,"SRPmax_depth_m",-0.08,0.1
"rel_abund_Cyanobacteria","1",93.1,0,0.19,-41.05,"DINmax_depth_m",-0.24,0.1
"rel_abund_Cyanobacteria","1",93.1,0,0.19,-41.05,"DOCmax_mgL",-0.1,0.08
"rel_abund_Cyanobacteria","1",93.1,0,0.19,-41.05,"perc_light_thermocline",-0.25,0.1
"rel_abund_Cyanobacteria","2",93.1,0,0.18,-39.84,"Cmax_DIN_ugL",0.07,0.08
"rel_abund_Cyanobacteria","2",93.1,0,0.18,-39.84,"SRPmax_depth_m",-0.06,0.1
"rel_abund_Cyanobacteria","2",93.1,0,0.18,-39.84,"DINmax_depth_m",-0.23,0.1
"rel_abund_Cyanobacteria","2",93.1,0,0.18,-39.84,"DOCmax_mgL",-0.1,0.08
"rel_abund_Cyanobacteria","2",93.1,0,0.18,-39.84,"perc_light_thermocline",-0.24,0.1
"rel_abund_Cyanobacteria","3",93.35,0.24,0.18,-39.96,"Cmax_DIN_ugL",0.03,0.09
"rel_abund_Cyanobacteria","3",93.35,0.24,0.18,-39.96,"SRPmax_ugL",-0.07,0.12
"rel_abund_Cyanobacteria","3",93.35,0.24,0.18,-39.96,"DINmax_depth_m",-0.22,0.1
"rel_abund_Cyanobacteria","3",93.35,0.24,0.18,-39.96,"DOCmax_depth_m",-0.11,0.1
"rel_abund_Cyanobacteria","3",93.35,0.24,0.18,-39.96,"perc_light_thermocline",-0.22,0.1
"rel_abund_Cyanobacteria","4",93.44,0.33,0.18,-40.01,"Cmax_DIN_ugL",0.03,0.09
"rel_abund_Cyanobacteria","4",93.44,0.33,0.18,-40.01,"SRPmax_depth_m",-0.05,0.1
"rel_abund_Cyanobacteria","4",93.44,0.33,0.18,-40.01,"DINmax_depth_m",-0.23,0.1
"rel_abund_Cyanobacteria","4",93.44,0.33,0.18,-40.01,"DOCmax_depth_m",-0.11,0.1
"rel_abund_Cyanobacteria","4",93.44,0.33,0.18,-40.01,"perc_light_thermocline",-0.22,0.1
"rel_abund_Cyanobacteria","5",93.5,0.4,0.18,-40.04,"Cmax_DIN_ugL",0.08,0.08
"rel_abund_Cyanobacteria","5",93.5,0.4,0.18,-40.04,"SRPmax_ugL",0,0.13
"rel_abund_Cyanobacteria","5",93.5,0.4,0.18,-40.04,"DINmax_depth_m",-0.22,0.1
"rel_abund_Cyanobacteria","5",93.5,0.4,0.18,-40.04,"DOCmax_mgL",-0.09,0.09
"rel_abund_Cyanobacteria","5",93.5,0.4,0.18,-40.04,"perc_light_thermocline",-0.23,0.1
"rel_abund_Cyanobacteria","6",93.56,0.46,0.19,-41.28,"SRPmax_ugL",-0.08,0.12
"rel_abund_Cyanobacteria","6",93.56,0.46,0.19,-41.28,"DINmax_depth_m",-0.23,0.1
"rel_abund_Cyanobacteria","6",93.56,0.46,0.19,-41.28,"DOCmax_depth_m",-0.09,0.09
"rel_abund_Cyanobacteria","6",93.56,0.46,0.19,-41.28,"perc_light_thermocline",-0.22,0.1
"rel_abund_Cyanobacteria","7",93.62,0.51,0.19,-41.31,"SRPmax_depth_m",-0.06,0.1
"rel_abund_Cyanobacteria","7",93.62,0.51,0.19,-41.31,"DINmax_depth_m",-0.23,0.1
"rel_abund_Cyanobacteria","7",93.62,0.51,0.19,-41.31,"DOCmax_depth_m",-0.09,0.09
"rel_abund_Cyanobacteria","7",93.62,0.51,0.19,-41.31,"perc_light_thermocline",-0.22,0.1
